f1_mean,f1_std,f1_max,f1_min,f1_ptp,f1_rms,f1_max_rocof,f1_nadir_time,f1_rms_ratio,f2_mean,f2_std,f2_max,f2_min,f2_ptp,f2_rms,f2_max_rocof,f2_nadir_time,f2_rms_ratio,ptie_mean,ptie_std,ptie_max,ptie_min,ptie_ptp,ptie_rms,ptie_max_rocof,ptie_nadir_time,ptie_rms_ratio,H1,H2
3.8018825421204383e-07,0.00016100490756798536,0.0007932799053378403,-0.0009109228267334402,0.0017042027320712805,0.00016099642380140722,10388.6298828125,20.96,0.21340252360106152,4.0025042835623026e-07,0.00013938748452346772,0.0007498681079596281,-0.0007649882463738322,0.0015148563543334603,0.00013938031042926013,10012.08203125,22.0,0.12114673091595096,5.782565040135523e-06,0.0016461737686768174,0.008292457088828087,-0.008190982975065708,0.01648344099521637,0.0016460923943668604,10173.201171875,21.5,0.14982774782594843,3.1690673828125,4.289125919342041
9.449165006003568e-09,0.0001590133470017463,0.0006178691401146352,-0.0005620787851512432,0.0011799479834735394,0.00015900451398920268,10018.5068359375,21.55,0.09680904146217562,1.1711100711409017e-07,0.0001543492980999872,0.0006195202586241066,-0.0006172592984512448,0.0012367796152830124,0.00015434077067766339,10363.7392578125,23.05,0.07822690192026648,1.5743480616947636e-06,0.0017734682187438011,0.008472629822790623,-0.007532802876085043,0.01600543223321438,0.0017733704298734665,10040.671875,22.22,0.06279668904012921,7.892919063568115,7.670897483825684
-1.357468164542297e-07,0.00014612721861340106,0.0005423353286460042,-0.0005826331907883286,0.0011249685194343328,0.00014611915685236454,10059.1123046875,21.42,0.12023611593893135,-9.83429302436889e-08,0.0001360013266094029,0.0005703301867470145,-0.0006024959147907794,0.0011728261597454548,0.00013599380326922983,10021.451171875,22.71,0.09664166815378486,5.897642950003501e-06,0.0015691113658249378,0.007071325555443764,-0.006760863121598959,0.01383218914270401,0.0015690353466197848,10086.951171875,22.06,0.09859431117370737,7.598004341125488,5.541728973388672
1.6130823610183143e-07,0.00015236799663398415,0.0006050543743185699,-0.0005869785090908408,0.0011920328252017498,0.00015235962928272784,10411.5498046875,21.42,0.07525542382071909,3.3363366469529865e-07,0.00014681123138871044,0.0005939374095760286,-0.0006100299651734531,0.0012039673747494817,0.0001468034606659785,10004.728515625,22.89,0.05844303415452908,4.184791578154545e-06,0.001746873022057116,0.008375575765967369,-0.007849236018955708,0.01622481271624565,0.001746780937537551,10002.2646484375,22.13,0.05795026789512272,7.2073893547058105,7.465921878814697
6.028074039932108e-08,0.0001545846025692299,0.0005701876361854374,-0.0006036625127308071,0.0011738501489162445,0.0001545760314911604,10027.4296875,21.47,0.08159379600786663,-1.4760749422748631e-07,0.0001330732338828966,0.000589052913710475,-0.0006372490897774696,0.0012263020034879446,0.00013306592882145196,10487.1591796875,22.29,0.14356688280103475,4.897623057331657e-06,0.001532888039946556,0.005963110364973545,-0.005757915321737528,0.01172102615237236,0.0015328106237575412,10004.240234375,21.85,0.10622451059372492,7.267732620239258,3.34043025970459
2.682434114831267e-07,0.0001507268607383594,0.0005591435474343598,-0.0006024726899340749,0.0011616162955760956,0.00015071872621774673,10175.37890625,21.52,0.06172704620384202,3.682025067064387e-07,0.0001288303901674226,0.0005667843506671488,-0.0006351971533149481,0.001201981445774436,0.00012882375449407846,10332.763671875,22.32,0.10547096490279767,6.215239409357309e-06,0.0015468801138922572,0.006087303627282381,-0.005768740549683571,0.011856043711304665,0.0015468067722395062,10007.2822265625,21.93,0.08310768423711354,7.197399139404297,3.464761972427368
-3.721751795637829e-08,0.0001473666197853163,0.0006308768060989678,-0.0006721906829625368,0.0013030674308538437,0.00014735842705704272,10083.5419921875,21.24,0.14527236477930694,1.5635482952802704e-07,0.00014033015759196132,0.000663266924675554,-0.0006803405121900141,0.0013436074368655682,0.0001403224450768903,10002.36328125,22.42,0.13227747902484047,4.429257842275547e-06,0.001639333670027554,0.007941203191876411,-0.007470317650586367,0.01541152037680149,0.0016392484540119767,10008.6513671875,21.85,0.12984331498987134,5.621267318725586,5.0661301612854
-1.4835808315183385e-07,0.00014750224363524467,0.0005174038815312088,-0.0005648447549901903,0.001082248636521399,0.00014749412366654724,10007.3046875,21.39,0.10312284900063376,-2.418690669969692e-08,0.0001420194748789072,0.0005749064148403704,-0.0006199720082804561,0.0011948784813284874,0.00014201160229276866,10228.5,22.78,0.08296102527597937,6.769010724383406e-06,0.001619062153622508,0.007113082800060511,-0.007245280314236879,0.01435836311429739,0.0016189862508326769,10007.27734375,22.07,0.09983085063577096,7.4129533767700195,6.282756328582764
-9.001750811421516e-08,0.00016491964925080538,0.0008787989499978721,-0.0007580603705719113,0.0016368592623621225,0.00016491051064804196,10110.3837890625,20.93,0.16957268284539237,3.213796873069441e-08,0.00013242395652923733,0.0006969326641410589,-0.0006386787281371653,0.0013356113340705633,0.000132416607812047,10053.158203125,22.17,0.12423237782577486,5.991836587782018e-06,0.0017394330352544785,0.009779988788068295,-0.00824745837599039,0.018027447164058685,0.0017393467715010047,10098.3828125,21.55,0.0871232469673887,3.3151373863220215,6.4202117919921875
1.7465498558522086e-07,0.00016295345267280936,0.0007871718262322247,-0.0007555435877293348,0.0015427153557538986,0.00016294450324494392,14048.6083984375,20.99,0.10999798144556593,2.940499257420015e-07,0.000136236529215239,0.0006251574377529323,-0.0006286657880991697,0.001253823284059763,0.00013622926780954003,19096.869140625,22.51,0.03582286364940179,5.604512807622086e-06,0.001848920015618205,0.00986387487500906,-0.008850148878991604,0.018714023754000664,0.001848825835622847,10015.6376953125,21.74,0.07315744608906034,4.298238754272461,7.797035217285156
