f1_mean,f1_std,f1_max,f1_min,f1_ptp,f1_rms,f1_max_rocof,f1_nadir_time,f1_rms_ratio,f2_mean,f2_std,f2_max,f2_min,f2_ptp,f2_rms,f2_max_rocof,f2_nadir_time,f2_rms_ratio,ptie_mean,ptie_std,ptie_max,ptie_min,ptie_ptp,ptie_rms,ptie_max_rocof,ptie_nadir_time,ptie_rms_ratio,H1,H2
4.010750672023278e-06,0.00025613742764107883,0.001052014296874404,-0.0008931653574109077,0.0019451796542853117,0.0002561545989010483,10000.57421875,21.92,0.3391478101287925,1.0079211278934963e-06,0.0001644118019612506,0.0006437742849811912,-0.000472166488179937,0.0011159407440572977,0.00016440576291643083,10000.103515625,22.16,0.617998337702664,3.811528949881904e-05,0.006732906214892864,0.022519664838910103,-0.01643356680870056,0.038953229784965515,0.0067326403222978115,9999.962890625,23.65,0.7304713001319361,6.161379814147949,5.057339191436768
4.542001533991424e-06,0.00025498121976852417,0.0010201295372098684,-0.0008610993972979486,0.001881228992715478,0.0002550075005274266,10001.6669921875,22.3,0.37485260665916487,1.3609150073534693e-06,0.0001645096344873309,0.0005659459857270122,-0.00044913566671311855,0.0010150816524401307,0.00016450612747576088,10023.701171875,23.63,0.6749307382922798,5.112138751428574e-05,0.006890999618917704,0.02274378016591072,-0.016356483101844788,0.03910026326775551,0.006890806369483471,10000.064453125,23.73,0.7518482901395609,7.381929874420166,4.055591583251953
3.7398958738776855e-06,0.00025820036535151303,0.0010680989362299442,-0.000929738802369684,0.001997837796807289,0.0002582131128292531,10003.384765625,21.9,0.3477823762062175,9.84427515504649e-07,0.0001622021954972297,0.0005915022338740528,-0.0005022574332542717,0.0010937596671283245,0.00016219617100432515,10000.939453125,22.24,0.6491849899517493,3.4890497772721574e-05,0.0066676754504442215,0.022391479462385178,-0.01641528680920601,0.038806766271591187,0.006667396519333124,9999.958984375,23.49,0.73353865247674,5.619225025177002,4.3923020362854
4.51481582786073e-06,0.00026050693122670054,0.0010596008505672216,-0.0009103722404688597,0.0019699730910360813,0.0002605315821710974,10007.5458984375,21.84,0.351590804346876,1.3452281564241275e-06,0.00016559159848839045,0.0006358601385727525,-0.00047662953147664666,0.00111248972825706,0.00016558785864617676,10000.0966796875,22.53,0.6600614059806098,5.10177414980717e-05,0.006812892854213715,0.022712012752890587,-0.016479510813951492,0.03919152170419693,0.006812705658376217,10000.0703125,23.66,0.7533451788058435,6.391633033752441,5.112176895141602
4.820035428565461e-06,0.00024256818869616836,0.0009155735024251044,-0.0008105872548185289,0.0017261607572436333,0.00024260258942376822,10000.1865234375,22.04,0.39191122406693285,1.4993077002145583e-06,0.00016743625747039914,0.0005983306909911335,-0.00048230268293991685,0.0010806333739310503,0.0001674336672294885,10000.1318359375,22.99,0.6630283236800154,5.686196527676657e-05,0.006890201475471258,0.02149401605129242,-0.015325449407100677,0.0368194654583931,0.006890053395181894,10000.083984375,23.98,0.7744418825523502,7.752573013305664,7.198116302490234
3.5409548218012787e-06,0.0002676105941645801,0.0013332976959645748,-0.0011537468526512384,0.0024870445486158133,0.0002676191506907344,10005.1708984375,21.38,0.3144792056531479,7.079769943629799e-07,0.00016887582023628056,0.000805104267783463,-0.0006621119100600481,0.001467216177843511,0.00016886793309822679,10000.2353515625,22.22,0.5603789277238957,2.238755223515909e-05,0.0064090644009411335,0.02175702154636383,-0.015781013295054436,0.037538036704063416,0.006408747285604477,10000.083984375,22.31,0.7599230043656776,3.4318792819976807,6.440797805786133
4.628391252481379e-06,0.00025422603357583284,0.001003194716759026,-0.000841288361698389,0.001844483078457415,0.0002542540605645627,10002.689453125,22.07,0.37758393631555165,1.60526155923435e-06,0.0001661952555878088,0.0005989389028400183,-0.000436379894381389,0.0010353188263252378,0.0001661937712924555,10035.09375,22.39,0.711509710095052,5.5598571634618565e-05,0.0068919300101697445,0.02271420508623123,-0.016307426616549492,0.03902163356542587,0.00689177168533206,10000.087890625,23.87,0.765672712295831,7.374630928039551,4.628593444824219
3.962451046390925e-06,0.0002602226159069687,0.001247190753929317,-0.0011112070642411709,0.0023583979345858097,0.00026023833197541535,10008.7265625,21.31,0.3212926467478191,6.317014253909292e-07,0.00016935294843278825,0.0008086007437668741,-0.0006832418730482459,0.001491842558607459,0.00016934474115259945,10000.38671875,22.29,0.5496045825442124,2.3683060135226697e-05,0.006396614480763674,0.021625801920890808,-0.015741439536213875,0.037367239594459534,0.006396302953362465,10000.1142578125,22.28,0.7663709563424473,3.4885756969451904,6.788839817047119
3.6626404380513122e-06,0.00031207568827085197,0.0013676495291292667,-0.0012651924043893814,0.002632841933518648,0.0003120798501186073,10012.697265625,21.26,0.26533645892315144,4.3050451381532184e-07,0.00017554032092448324,0.0007259901030920446,-0.0007105203112587333,0.001436510356143117,0.00017553109501022846,10003.7900390625,21.8,0.5060604598597955,1.6280366253340617e-05,0.006491597276180983,0.02326464280486107,-0.016705617308616638,0.03997026011347771,0.006491256877779961,9999.9736328125,22.79,0.7269415801428828,3.193415880203247,3.8314316272735596
4.359197191661224e-06,0.00026065765996463597,0.0010925889946520329,-0.0009009205386973917,0.0019935094751417637,0.0002606796333566308,10005.73828125,21.87,0.35335860552459913,1.070793587132357e-06,0.00016482785576954484,0.000629860966000706,-0.0004721305158454925,0.001101991510950029,0.00016482218052260578,10000.3544921875,22.16,0.643418537426575,3.6448091123020276e-05,0.006767333019524813,0.022811509668827057,-0.016603641211986542,0.0394151508808136,0.006767055485397577,10000.0712890625,23.54,0.7374405287608454,6.080250263214111,4.767627239227295
